Country code,Year,cereal_yield_(kg_per_hectare),"co2_emissions,_total_(ktco2)",co2_emissions_per_capita_(metric_tons),"co2_emissions_per_units_of_gdp_(kg/$1,000_of_2005_ppp_$)",energy_use_per_capita_(kilograms_of_oil_equivalent),"energy_use_per_units_of_gdp_(kg_oil_eq./$1,000_of_2005_ppp_$)","foreign_direct_investment,_net_inflows_(%_of_gdp)",gdp_($),gni_per_capita_(atlas_$),nationally_terrestrial_protected_areas_(%_of_total_land_area),population,population_growth_(annual_%),population_in_urban_agglomerations_>1million_(%),ratio_of_girls_to_boys_in_primary_&_secondary_school_(%),"under-five_mortality_rate_(per_1,000)",urban_population,urban_population_growth_(annual_%)
ESP,2008,3580.8,329285.599,7.22819500850343,255.057140626402,3047.07681468556,107.52043887975,4.88721891694658,1593912183689.16,31810.0,8.57196788962,45555716.0,1.49673504991324,23.370972810525,102.586,5.1,35132568.1792,1.67843529458224
ETH,1993,1312.9,5163.136,0.096503226754498,204.178357899535,286.570586774442,606.316636217396,0.039938120587673,8763557094.07188,230.0,17.7108997207,53502211.0,3.3679528781866,3.75847831783999,73.589,170.1,7158595.8318,5.33027999660055
ETH,1994,974.1,3003.273,0.0543273469424082,115.093948940204,287.300636489312,608.654142850789,0.250321077679012,6875170145.30773,170.0,17.7109349937,55281054.0,3.27072656970144,3.78078174848113,66.802,165.7,7540335.7656,5.1952863412248
ETH,1995,1033.5,2152.529,0.0377357309712317,77.7282202656284,287.570655807665,592.339268413535,0.185913829396341,7605674115.75156,150.0,17.7109702227,57042197.0,3.13610463467432,3.7590312308623,62.951,161.3,7928865.383,5.02432340680732
ETH,1996,1214.0,3729.339,0.0634517816590079,119.782986719577,287.119975986815,542.019268353698,0.258520591351125,8482883272.61888,150.0,17.7110054076,58774378.0,2.99147194448018,3.72405132045804,59.87,157.0,8287187.298,4.42006766922783
ETH,1999,1124.5,5075.128,0.079461764167002,155.67978476174,284.137110689058,556.675335598256,0.894076794867433,7827068144.67499,130.0,17.7110757158,63868806.0,2.68914169088735,3.64469002285717,61.637,144.5,9388714.482,4.05902612670353
ETH,2000,1116.3,5830.53,0.0889099874611716,168.612194889441,284.228663203396,539.021769338859,1.64605958768455,8179533779.1746,130.0,17.7110757158,65577897.0,2.64076300226353,3.623460203367,65.058,140.7,9771106.653,3.99213491893584
ETH,2001,1197.9,4308.725,0.0640191106195881,115.052358086164,287.53426760249,516.744065921507,4.27735976156526,8168590426.72951,130.0,17.7110757158,67303731.0,2.597697025109,3.60370066259774,68.086,136.3,10189784.8734,4.19560053089791
ETH,2002,1351.1,4481.074,0.0649048461566906,117.869070133273,287.366754803607,521.866304006728,3.27361714575379,7789548644.40273,120.0,17.7110757158,69040669.0,2.54800633131427,3.585932807227,69.13,132.6,10618454.8922,4.12077793813379
ETH,2003,1121.7,4946.783,0.0698855978946206,132.993054922673,288.456325419927,548.935533000823,5.43466569244232,8556184065.68502,120.0,17.7110757158,70784012.0,2.49374192266511,3.57019039836284,69.335,128.8,11056462.6744,4.04215995606929
ETH,2004,1170.9,5196.139,0.0716445768464048,123.00257615109001,288.671497444662,495.603985814706,5.42173893869044,10053969882.4315,140.0,17.7110757158,72526620.0,2.43205108934892,3.55680989959273,72.78,125.0,11502721.932,3.95685826886513
ETH,2005,1362.0,5489.499,0.07391884728428,116.212048761704,289.179201172964,454.63516629716,2.15422259261883,12306605472.9328,160.0,17.7110757158,74263861.0,2.36707735117941,3.54558188134064,77.433,121.7,11956481.621,3.86898292955093
ETH,2006,1651.9,5995.545,0.0788955983455564,114.51744261522501,291.220791889001,422.708757178562,3.59561875682648,15164485977.3608,190.0,17.9638378504,75993403.0,2.30220934922647,3.53678331788879,80.489,118.3,12462918.092,4.14841563319998
ETH,2007,1391.9,6560.263,0.0844106409964297,112.424434532203,395.060188807711,526.170845388687,1.13539478591956,19552720846.3449,230.0,18.3986779899,77718436.0,2.24459668992435,3.53003887005652,82.574,115.2,12978978.812,4.05733514918004
ETH,2008,1421.7,7106.646,0.0894520620243437,109.928233605088,399.065236659691,490.413921897719,0.407385570959698,26642461516.1887,290.0,18.3986779899,79446419.0,2.19903188079445,3.52631627109587,85.096,111.9,13505891.23,3.9794943441451
FIN,1990,3543.1,50941.964,10.2170004011231,441.536211464012,5692.06317689531,245.987267482527,0.584950725446856,138844658684.497,25210.0,4.24566245581,4986000.0,0.482509952726229,17.4744083433614,108.713,6.7,3061404.0,1.0050454634422
FIN,1991,3347.6,54891.323,10.9476112883925,506.20548448868794,5742.48643797367,265.526246130631,-0.185961337099806,125243346566.681,24330.0,8.67357750311,5014000.0,0.560001428133874,17.8441364180295,109.37,6.4,3078596.0,0.560001463473542
FIN,1992,2845.8,49126.799,9.7435142800476,469.416787153679,5380.98452994843,259.24162444597,0.359914840501183,110128749668.171,23450.0,8.69868638696,5042000.0,0.556882867819786,17.9796905989687,110.609,6.0,3095788.0,0.556882902962653
FIN,1993,3606.4,51935.721,10.2518201737071,500.26826443369,5617.71101460719,274.133031183606,0.988889745420628,87322785468.9289,20050.0,8.72291454143,5066000.0,0.47487225140807,18.1304974338729,109.189,5.7,3110524.0,0.474872281375543
FIN,1994,3587.2,59412.734,11.6747364904696,552.323563863957,5971.77146787188,282.520303769478,1.48741864320691,100561183836.084,19590.0,8.77970497204,5089000.0,0.452979574135309,18.2868932992729,108.639,5.4,3124646.0,0.452979602721214
FIN,1995,3409.0,52328.09,10.2443402505873,467.915786474426,5661.67110415035,258.599892492459,0.798872999911152,130699891067.538,21340.0,8.78901729459,5108000.0,0.37265903284255,18.4594753328113,107.803,5.2,3136312.0,0.372659056359716
FIN,1996,3438.0,61385.58,11.9776741463415,529.9119833007389,6069.70634146341,268.533780946144,0.872108860132209,128222883769.091,24160.0,8.80141416007,5125000.0,0.33225866445025,18.6668097560976,109.206,4.9,3143675.0,0.234491038718775
FIN,1997,3410.1,60083.795,11.6898295373295,488.374828712718,6276.95169202902,262.236946881347,1.73176679031357,122909174206.849,25790.0,8.80785779382,5139835.0,0.289045257762709,18.909498067545,107.352,4.7,3149690.888,0.19118195062636
FIN,1998,2402.7,56988.847,11.0593531923152,441.082147871176,6319.93731806714,252.059182683603,9.2762845323991,129670672007.121,24840.0,8.82194402649,5153000.0,0.255809140015031,19.1621191538909,105.128,4.5,3154666.6,0.157849964651268
FIN,1999,2541.1,55423.038,10.7295731336418,412.852615627956,6283.99148507415,241.795483276239,3.57031563000654,130217344981.888,24980.0,8.83422314313,5165446.68736403,0.241251285053863,19.4209341556854,104.702,4.4,3159187.19399184,0.143196054637883
FIN,2000,3498.6,52141.073,10.0732383529528,368.70680401767197,6230.89688403249,228.067081883539,7.49736119769784,121715496591.118,25420.0,8.93763099874,5176197.68073052,0.207916578415458,19.6902449030146,104.792,4.3,3162656.78292635,0.10976510320512
FIN,2001,3164.3,56424.129,10.8759018704334,390.076661847647,6366.50987135199,228.342159374238,3.00207306148573,124561968680.089,24790.0,8.95417550211,5187995.41152457,0.227663360576551,19.8851178184993,105.424,4.2,3183353.98451148,0.65229246308865
FIN,2002,3294.9,61077.552,11.7443350162544,414.694690985842,6682.0380095646,235.944026094021,6.12648038935189,135084697910.785,24640.0,8.9704219404,5200596.87632102,0.242602074133524,20.0051075817279,105.676,4.1,3204607.79518902,0.665435700395397
FIN,2003,3177.9,68888.262,13.2147168419477,458.551647372233,7074.74668346748,245.494230806925,2.11565710569243,164126410835.214,27610.0,9.00547714851,5212995.69441602,0.23812767951633,20.126738280714,105.311,3.9,3225801.73570463,0.659180948178066
FIN,2004,3210.6,66970.421,12.8095996619141,428.175816753584,7090.8444518588,237.019750404406,1.51958797243162,188918068205.1,33950.0,9.03637844925,5228143.17133722,0.290150083949659,20.2388107081881,102.063,3.8,3248768.16666895,0.709437928263588
FIN,2005,3422.9,54605.297,10.408749096471,339.222352389798,6523.70200621567,212.608212603455,2.45655515193233,195626274685.37,38520.0,9.06597522547,5246096.0,0.343464745977627,20.3403254534419,102.028,3.7,3273563.904,0.760337146846806
FIN,2006,3288.7,66075.673,12.5469636182587,393.143556458433,7075.65357478959,221.706836434317,3.71672958052339,207796362249.589,41100.0,9.06601981663,5266268.0,0.383777136305104,20.4431107569915,102.058,3.6,3301950.036,0.863394362654419
FIN,2007,3654.7,63923.144,12.0866947011753,361.07840551424505,6953.48874585911,207.728803547252,5.15630131122309,245952167831.402,44160.0,9.06601981663,5288720.0,0.425429832100631,20.5468809088021,102.207,3.4,3331893.6,0.902757707366377
FIN,2008,3542.2,56512.137,10.6357789053674,316.29975510275597,6640.65939712037,197.488022242546,-0.806880602172578,270478631852.639,48110.0,9.06601981663,5313399.0,0.465549284507694,20.6431513989444,102.221,3.3,3363381.567,0.940609560367457
FRA,1990,6082.6,399028.272,6.85813860893873,282.162418599028,3848.010749637,158.317596336924,1.05961048397787,1244163353812.79,20220.0,10.1309211959,58183174.0,0.499675624501341,22.1046981727054,102.892,8.8,43113731.934,0.607696158904463
FRA,1991,6537.9,427667.542,7.31619737433789,299.30306435149004,4047.29528720042,165.573428355472,1.21669106403233,1245405883036.86,21020.0,10.3955808098,58454894.0,0.465920768759981,22.0954981117578,102.3,8.4,43408604.2844,0.681612413449316
FRA,1992,6488.2,397037.091,6.76255835397878,273.819461973106,3959.99019128894,160.342037264573,1.59067806241732,1372968029739.78,23390.0,10.4120461206,58711078.0,0.437301724866665,22.0927726791186,102.02,8.0,43692784.2476,0.652529141820897
FRA,1993,6513.2,389105.37,6.59996485834366,270.152096669483,4010.1531874634,164.145009073719,1.60015273885473,1297003937919.85,23130.0,10.4299410503,58955673.0,0.415742510476853,22.0945794308887,101.605,7.5,43969140.9234,0.63050769369666
FRA,1994,6542.2,369457.584,6.24140488175116,250.87274389659297,3843.25418160053,154.479278351136,1.15475413849935,1368007679584.12,23890.0,10.457504011,59194619.0,0.404478603859598,22.0990306568237,98.866,7.0,44242058.2406,0.618783534525902
FRA,1995,6457.7,393289.417,6.61730308955439,261.69753809316296,3981.99959315867,157.477974956679,1.50988448529478,1572060717571.3,25210.0,11.4499684636,59433490.0,0.402722971577637,22.1038946223754,98.513,6.6,44515684.01,0.61656961816124
FRA,1996,7081.0,408126.099,6.83960720608182,268.70127583966,4189.9255559465,164.605701560598,1.39701357471191,1572775612257.98,26490.0,11.9261971391,59670985.0,0.398801665118706,22.1097841773519,98.708,6.3,44800975.538,0.638833784632116
FRA,1997,6889.8,379486.829,6.33437272953054,244.506192043313,4044.7790262925,156.128090278757,1.62138953981286,1421492133063.61,26260.0,12.279306234,59909141.0,0.398320896368554,22.1155449382925,99.064,6.0,45087619.5166,0.637778241066843
FRA,1998,7390.4,409094.187,6.80001648582787,254.968918818896,4150.48844791931,155.623968609757,2.00959781222135,1468872470535.91,25140.0,13.2602605085,60160764.0,0.419128120991843,22.116861747301,99.264,5.7,45385280.3616,0.658013436982928
FRA,1999,7267.5,371309.419,6.15241888979642,224.043999886434,4130.75727445843,150.42398752538,3.15750540404329,1456430108672.49,24770.0,13.7263379498,60351778.0,0.317002955525858,22.1602783599847,99.479,5.5,45638014.5236,0.555318969284374
FRA,2000,7239.6,365559.563,6.01623623738646,212.745334364824,4145.13500991052,146.57970513037,3.19523142732406,1326334438916.53,24350.0,13.727926371,60762169.0,0.677696633364738,22.1648424038319,99.665,5.4,46057724.102,0.915446051918653
FRA,2001,6739.1,385808.737,6.30389169407714,220.48246133413699,4253.51243648948,148.769194780694,3.76170048269428,1338302550335.57,23120.0,14.0541752387,61201676.0,0.720719984627821,22.1594862859638,99.844,5.2,46501033.4248,0.957905495743195
FRA,2002,7468.2,380447.583,6.17168257017197,215.41774873988402,4235.69421820385,147.843590862223,3.41375012503377,1452030491247.88,22380.0,14.0563720215,61644062.0,0.720233228350484,22.1544923499688,99.917,5.1,46948117.6192,0.95685750071351
FRA,2003,6133.9,387147.192,6.23644709858934,217.256991590086,4281.8720237623,149.166122882173,2.40272227172649,1792214898419.86,25220.0,14.194846643,62078165.0,0.701740975635662,22.1536364678305,100.11,4.9,47390471.161,0.937806659033049
FRA,2004,7538.1,389706.758,6.23206187189917,213.26642456706298,4312.68870570395,147.583852574292,1.59698798777641,2055677736181.73,30430.0,15.1030264786,62532556.0,0.729300031905023,22.1469261547537,99.883,4.8,47849911.8512,0.964809757401877
FRA,2005,6981.2,391826.284,6.21934112961214,210.580077297549,4295.59570823139,145.444164812166,3.97820256876234,2136555364870.92,34790.0,15.1039691883,63001253.0,0.746729795951211,22.1359756130565,99.579,4.7,48321961.051,0.981686176067072
FRA,2006,6831.8,382281.083,6.02611999082559,200.50402713974398,4214.82319170016,140.237669496204,3.18440532021066,2255705477450.04,36740.0,15.1039691883,63437350.0,0.689818961865106,22.1378793407984,99.414,4.5,48796009.62,0.976240196601923
FRA,2007,6551.4,374283.356,5.86410416114842,191.92341080730498,4142.32110216595,135.572011127284,3.80703704077582,2582389733356.33,38960.0,15.1039691883,63826178.0,0.611061497352034,22.1596756114709,99.513,4.4,49235513.7092,0.896664703302306
FRA,2008,7289.0,376985.935,5.87313280962041,193.46529249774798,4162.75597240048,137.124227887034,2.34968142219826,2831794060131.1,42080.0,15.1039691883,64188219.0,0.565626950916426,22.1943702784463,99.562,4.3,49656006.2184,0.850416787412124
GBR,1990,6170.9,570218.5,9.96056846833681,420.336181248959,3597.00672793434,151.793753213284,3.30875497206097,1012576349431.82,16600.0,21.822162914,57247586.0,0.298928802067806,26.0320880604468,101.933,9.3,50778608.782,0.321479258810104
GBR,1991,6467.6,593808.311,10.3406073327393,443.90651517643397,3708.49356508206,159.199977531079,1.55813319304026,1055844797178.13,17230.0,22.1977827638,57424897.0,0.309247932319381,25.9155675977965,102.179,8.8,50970338.5772,0.37686880720532
GBR,1992,6324.5,587453.4,10.2023148396513,438.512764924847,3685.48601509441,158.408428672463,1.51673048693221,1091751491751.49,18980.0,22.4938843405,57580403.0,0.270432918783876,25.9465342748643,101.989,8.3,51142913.9446,0.33800809874018
GBR,1993,6424.4,567523.255,9.83258632994895,414.426583426267,3712.17408304364,156.461745739618,1.68364367705521,981097780443.911,18830.0,22.7225082178,57718614.0,0.239743702584497,25.9857261991773,99.399,7.9,51300304.1232,0.307273249326317
GBR,1994,6555.5,563775.581,9.74282074826825,394.79182644226,3729.11936068567,151.108788867739,1.01124246894381,1060586164677.07,19270.0,23.12233399,57865745.0,0.254586486858912,26.0217422241777,99.432,7.6,51465793.603,0.322070461976478
GBR,1995,6872.7,564523.649,9.72997392407284,383.606612037562,3727.46441986362,146.956200371389,1.8780675219162,1157118510336.12,19620.0,23.3578252154,58019030.0,0.264547416858702,26.0557027582157,99.52,7.3,51636936.7,0.331985881817656
GBR,1996,7320.3,580680.451,9.98299637508929,383.51958089077,3878.05774585052,148.984435682067,2.24596346590374,1219541341653.67,20770.0,23.6190225169,58166950.0,0.254626384215086,26.0929290602309,99.632,7.1,51815119.06,0.344473649917796
GBR,1997,6695.0,554215.712,9.50350909096677,354.321881843248,3759.675758105,140.173001044258,2.75970854516193,1359027504911.59,22130.0,23.6593811339,58316955.0,0.257555038047551,26.1296496019039,99.946,7.0,51995397.078,0.34732165089766
GBR,1998,6661.5,554138.705,9.47453911279404,341.939718145762,3786.86049981482,136.669234940985,5.12735149911499,1455948989731.7,23450.0,23.6911249038,58487141.0,0.291404370665209,26.1581926187844,100.138,6.8,52193924.6284,0.381090475331556
GBR,1999,7043.5,535550.682,9.12624704626421,319.37905039964096,3783.75538955708,132.415021983866,5.94566839600758,1502556220676.27,24810.0,23.7277268135,58682466.0,0.333405882184416,26.1762602137409,100.268,6.7,52415178.6312,0.423011622946956
GBR,2000,7164.7,543662.086,9.23142941393196,311.999781801587,3785.47684345756,127.939877587242,8.26735580806285,1477580571947.34,25910.0,23.9951550065,58892514.0,0.357300887421605,26.188720692073,100.409,6.6,52649907.516,0.446826408172746
GBR,2001,6291.7,550552.379,9.31435256774214,308.364304866361,3785.78986654251,125.333720414395,3.66051230484497,1470891032100.19,25860.0,24.2629353325,59107960.0,0.365161650794388,26.1993190088103,100.31,6.5,52877981.016,0.432253233317734
GBR,2002,7075.6,531942.354,8.96645765083456,291.821132665637,3682.23541629243,119.841541862852,1.58380250779884,1612056354916.07,26230.0,24.2673371157,59325809.0,0.367883666176991,26.2061171386639,100.647,6.3,53108464.2168,0.434930266073753
GBR,2003,7029.4,540636.811,9.07622570354804,288.48926826266404,3731.12546819501,118.594412619663,1.48388083520193,1860809795918.37,29080.0,24.2744461293,59566259.0,0.404485062585954,26.1972889719329,101.766,6.2,53359454.8122,0.471486740134392
GBR,2004,7030.5,545719.273,9.11539544436075,282.85403148265,3706.62735832274,115.017993229695,2.60313176586834,2202490021604.6,34610.0,24.2744461293,59867866.0,0.50506108054545,26.1541542168882,101.424,6.1,53665555.0824,0.572017895902648
GBR,2005,7196.1,542473.978,9.00755865899794,275.19250207189697,3692.25960541148,112.803279731871,7.78053889789445,2280113745868.17,38880.0,24.352375429,60224307.0,0.593614117851988,26.0796641462392,101.465,6.0,54021203.379,0.660526131054432
GBR,2006,7277.4,543273.384,8.96555355673161,268.123235376787,3613.87094700159,108.076178945662,6.30569051992243,2444148618090.22,41070.0,24.3523783562,60595632.0,0.614676968410135,25.9923850616823,101.804,5.9,54402758.4096,0.703823397313677
GBR,2007,6634.7,529621.143,8.68421452373945,254.550821793341,3447.61754330854,101.056218323408,7.18866525255932,2810971803142.23,44050.0,24.3523783562,60986649.0,0.643216009605251,25.8922899666122,101.6,5.7,54802602.7914,0.732283038428036
GBR,2008,7420.1,522855.528,8.51646101222961,251.463151253407,3390.30975271804,100.104723419669,3.51858118724873,2657482269112.41,45610.0,24.3523783562,61393521.0,0.664933704713826,25.7831734394253,101.28,5.6,55217332.7874,0.753921474768577
GEO,1997,2203.4,4437.07,0.979139818165769,433.50115090552697,725.717406655486,321.301743817006,6.90776751517554,3510540843.58306,790.0,3.06805732602,4531600.0,-1.84751147321087,25.0604422279107,97.147,37.7,2420780.72,-2.29577520477717
GEO,1999,2110.2,4345.395,0.975944974733296,400.27485521123504,625.770016844469,256.653816939221,2.93926016147593,2800024342.13492,780.0,3.6512350401,4452500.0,-0.778544839439849,24.9664008983717,98.221,34.7,2357153.5,-1.23086374103171
